frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
60,  0,  2.461,  0.98,  1,  34.1,  -183.5,  1360.2,  0.158,  -0.312,  -0.046, 0.20, 0.00, 0.00, 0.00, 0.00, 0.08, 0.29, 1.12, 0.30, 0.00, 0.62, 0.00, 0.00, 0.03, 2.13, 1.13, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
61,  0,  2.502,  0.98,  1,  38.5,  -182.7,  1360.8,  0.157,  -0.306,  -0.052, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 1.02, 0.32, 0.00, 0.50, 0.00, 0.00, 0.20, 1.81, 0.99, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
62,  0,  2.544,  0.98,  1,  42.1,  -182.8,  1364.6,  0.175,  -0.306,  -0.048, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.96, 0.38, 0.00, 0.44, 0.12, 0.00, 0.48, 1.05, 0.62, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
63,  0,  2.586,  0.98,  1,  45.8,  -182.6,  1371.3,  0.177,  -0.297,  -0.048, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.90, 0.40, 0.00, 0.33, 0.16, 0.00, 0.59, 0.48, 0.24, 0.02, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
64,  0,  2.628,  0.98,  1,  48.5,  -179.8,  1361.7,  0.202,  -0.284,  -0.048, 0.23, 0.00, 0.00, 0.00, 0.00, 0.10, 0.07, 0.84, 0.46, 0.00, 0.31, 0.16, 0.00, 0.42, 0.55, 0.26, 0.02, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
65,  0,  2.669,  0.98,  1,  50.8,  -176.5,  1352.1,  0.239,  -0.267,  -0.044, 0.15, 0.00, 0.00, 0.00, 0.00, 0.18, 0.10, 0.77, 0.49, 0.00, 0.25, 0.03, 0.00, 0.14, 1.02, 0.49, 0.02, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
66,  0,  2.711,  0.98,  1,  53.8,  -173.4,  1341.9,  0.261,  -0.253,  -0.051, 0.09, 0.00, 0.00, 0.00, 0.00, 0.29, 0.10, 0.73, 0.53, 0.00, 0.25, 0.00, 0.00, 0.00, 1.32, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0,  2.753,  0.98,  1,  56.5,  -173.8,  1343.3,  0.300,  -0.210,  -0.065, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.03, 0.83, 0.64, 0.00, 0.24, 0.00, 0.00, 0.00, 0.96, 0.35, 0.06, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  2.794,  0.98,  1,  59.3,  -174.7,  1346.2,  0.313,  -0.195,  -0.077, 0.04, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.95, 0.78, 0.01, 0.29, 0.00, 0.00, 0.00, 0.66, 0.09, 0.13, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  2.836,  0.98,  1,  61.5,  -175.4,  1349.0,  0.319,  -0.190,  -0.079, 0.10, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 1.00, 0.90, 0.01, 0.24, 0.00, 0.00, 0.00, 0.53, 0.00, 0.13, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  2.878,  0.98,  1,  63.1,  -175.3,  1348.3,  0.318,  -0.191,  -0.081, 0.13, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 1.09, 0.91, 0.01, 0.24, 0.00, 0.00, 0.00, 0.75, 0.00, 0.10, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0,  2.920,  0.98,  1,  65.0,  -175.7,  1351.5,  0.316,  -0.190,  -0.077, 0.09, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 1.08, 0.91, 0.08, 0.24, 0.00, 0.00, 0.00, 0.89, 0.00, 0.03, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72,  0,  2.961,  0.98,  1,  66.4,  -176.4,  1351.0,  0.300,  -0.193,  -0.076, 0.05, 0.00, 0.00, 0.00, 0.00, 0.07, 0.04, 1.07, 0.90, 0.10, 0.33, 0.00, 0.00, 0.00, 0.96, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73,  0,  3.003,  0.98,  1,  67.0,  -177.3,  1354.5,  0.297,  -0.193,  -0.077, 0.04, 0.00, 0.00, 0.00, 0.00, 0.12, 0.04, 1.05, 0.89, 0.14, 0.43, 0.00, 0.00, 0.00, 0.93, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74,  0,  3.045,  0.98,  1,  65.7,  -179.3,  1357.2,  0.285,  -0.190,  -0.083, 0.08, 0.00, 0.00, 0.00, 0.00, 0.15, 0.04, 0.92, 0.87, 0.19, 0.44, 0.00, 0.00, 0.00, 0.69, 0.00, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75,  0,  3.086,  0.93,  1,  64.1,  -180.3,  1362.4,  0.270,  -0.189,  -0.086, 0.13, 0.00, 0.00, 0.00, 0.00, 0.10, 0.00, 0.93, 0.87, 0.34, 0.52, 0.07, 0.00, 0.00, 0.36, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76,  0,  3.128,  0.93,  1,  62.5,  -181.3,  1364.0,  0.253,  -0.185,  -0.092, 0.22, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.81, 0.87, 0.49, 0.50, 0.11, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77,  0,  3.170,  0.93,  1,  61.0,  -182.9,  1365.6,  0.241,  -0.177,  -0.098, 0.31, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.86, 0.86, 0.36, 0.38, 0.11, 0.00, 0.00, 0.34, 0.00, 0.08, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78,  0,  3.212,  0.98,  1,  58.2,  -181.3,  1354.6,  0.272,  -0.148,  -0.097, 0.58, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.87, 0.78, 0.20, 0.27, 0.05, 0.00, 0.00, 0.71, 0.04, 0.10, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79,  0,  3.253,  0.98,  1,  54.8,  -182.9,  1358.4,  0.230,  -0.126,  -0.108, 0.75, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.88, 0.65, 0.00, 0.23, 0.04, 0.00, 0.00, 1.14, 0.10, 0.11, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80,  0,  3.295,  0.98,  1,  51.4,  -185.4,  1374.4,  0.214,  -0.102,  -0.105, 0.90, 0.09, 0.00, 0.00, 0.00, 0.18, 0.01, 0.74, 0.53, 0.02, 0.37, 0.06, 0.00, 0.00, 0.93, 0.10, 0.06, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81,  0,  3.337,  0.98,  1,  48.8,  -185.3,  1371.8,  0.210,  -0.094,  -0.109, 0.88, 0.11, 0.00, 0.00, 0.00, 0.09, 0.01, 0.56, 0.47, 0.03, 0.44, 0.14, 0.00, 0.00, 0.56, 0.06, 0.09, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82,  0,  3.378,  0.98,  1,  46.6,  -185.0,  1370.7,  0.205,  -0.086,  -0.109, 0.86, 0.17, 0.00, 0.00, 0.00, 0.00, 0.01, 0.45, 0.48, 0.06, 0.42, 0.14, 0.00, 0.00, 0.13, 0.00, 0.09, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83,  0,  3.420,  0.98,  1,  43.4,  -182.7,  1360.2,  0.222,  -0.069,  -0.108, 0.78, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.44, 0.04, 0.27, 0.12, 0.00, 0.00, 0.31, 0.00, 0.17, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84,  0,  3.462,  0.98,  1,  40.4,  -181.3,  1358.6,  0.249,  -0.066,  -0.096, 0.71, 0.15, 0.00, 0.00, 0.00, 0.00, 0.04, 0.48, 0.40, 0.03, 0.09, 0.04, 0.00, 0.00, 0.79, 0.00, 0.20, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85,  0,  3.503,  0.98,  1,  38.1,  -180.0,  1357.3,  0.247,  -0.068,  -0.089, 0.69, 0.10, 0.00, 0.00, 0.00, 0.00, 0.06, 0.47, 0.35, 0.00, 0.08, 0.00, 0.00, 0.00, 1.19, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86,  0,  3.545,  0.98,  1,  36.4,  -179.9,  1357.8,  0.245,  -0.070,  -0.087, 0.75, 0.21, 0.00, 0.00, 0.00, 0.00, 0.06, 0.42, 0.36, 0.00, 0.07, 0.00, 0.00, 0.00, 1.26, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
87,  0,  3.587,  0.98,  1,  34.4,  -179.0,  1358.6,  0.247,  -0.072,  -0.091, 0.70, 0.22, 0.00, 0.00, 0.00, 0.00, 0.03, 0.35, 0.39, 0.00, 0.09, 0.00, 0.00, 0.00, 1.13, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
88,  0,  3.629,  0.98,  1,  32.3,  -178.4,  1360.4,  0.251,  -0.069,  -0.090, 0.66, 0.29, 0.00, 0.00, 0.00, 0.00, 0.02, 0.34, 0.44, 0.00, 0.04, 0.03, 0.00, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
89,  0,  3.670,  0.98,  1,  30.5,  -177.2,  1355.9,  0.254,  -0.067,  -0.090, 0.59, 0.25, 0.00, 0.00, 0.00, 0.00, 0.06, 0.35, 0.43, 0.00, 0.10, 0.03, 0.04, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
90,  0,  3.712,  0.98,  1,  29.2,  -176.7,  1357.4,  0.260,  -0.067,  -0.088, 0.57, 0.27, 0.00, 0.00, 0.00, 0.00, 0.08, 0.44, 0.41, 0.00, 0.11, 0.03, 0.04, 0.00, 0.95, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91,  0,  3.754,  0.98,  1,  27.3,  -175.2,  1349.3,  0.268,  -0.066,  -0.092, 0.51, 0.19, 0.00, 0.00, 0.00, 0.00, 0.07, 0.40, 0.34, 0.00, 0.12, 0.05, 0.04, 0.00, 1.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92,  0,  3.795,  0.98,  1,  24.9,  -173.8,  1346.6,  0.273,  -0.058,  -0.091, 0.43, 0.03, 0.00, 0.00, 0.00, 0.00, 0.05, 0.32, 0.31, 0.00, 0.05, 0.11, 0.00, 0.00, 0.87, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93,  0,  3.837,  0.98,  1,  22.7,  -173.6,  1346.5,  0.283,  -0.044,  -0.095, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.12, 0.36, 0.18, 0.02, 0.28, 0.22, 0.00, 0.61, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94,  0,  3.879,  0.98,  1,  19.2,  -173.3,  1349.8,  0.281,  -0.015,  -0.097, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.43, 0.32, 0.00, 0.38, 0.60, 0.00, 0.22, 0.00, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95,  0,  3.921,  0.98,  1,  15.5,  -172.8,  1349.1,  0.281,  0.013,  -0.098, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.32, 0.00, 0.54, 0.77, 0.00, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
96,  0,  3.962,  0.93,  1,  10.0,  -170.6,  1351.2,  0.302,  0.068,  -0.092, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.14, 0.00, 0.59, 0.62, 0.00, 0.00, 0.00, 1.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
97,  0,  4.004,  0.93,  1,  3.0,  -167.5,  1336.5,  0.313,  0.145,  -0.092, 0.05, 0.13, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.63, 0.24, 0.00, 0.00, 0.00, 1.69, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
98,  0,  4.046,  0.88,  1,  -4.7,  -164.6,  1319.2,  0.334,  0.228,  -0.090, 0.01, 0.41, 0.00, 0.13, 0.00, 0.00, 0.00, 0.09, 0.23, 0.01, 0.00, 0.68, 0.07, 0.00, 0.00, 0.02, 1.59, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
99,  0,  4.087,  0.93,  1,  -10.5,  -163.4,  1313.7,  0.326,  0.265,  -0.083, 0.01, 0.41, 0.00, 0.13, 0.00, 0.00, 0.00, 0.25, 0.30, 0.01, 0.02, 0.65, 0.08, 0.00, 0.00, 0.02, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
100,  0,  4.129,  0.93,  1,  -15.8,  -163.3,  1320.0,  0.335,  0.268,  -0.064, 0.01, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 0.43, 0.01, 0.02, 0.52, 0.19, 0.01, 0.13, 0.15, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
101,  0,  4.171,  0.93,  1,  -19.9,  -163.4,  1322.9,  0.350,  0.262,  -0.044, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.65, 0.55, 0.00, 0.02, 0.37, 0.33, 0.12, 0.28, 0.12, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
102,  0,  4.213,  0.98,  1,  -23.4,  -164.8,  1330.3,  0.341,  0.266,  -0.030, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.61, 0.00, 0.00, 0.52, 0.56, 0.42, 0.28, 0.20, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
103,  0,  4.254,  0.98,  1,  -28.2,  -165.8,  1335.1,  0.313,  0.278,  -0.032, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.83, 0.64, 0.00, 0.00, 0.81, 0.64, 0.69, 0.15, 0.08, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
104,  0,  4.296,  0.98,  1,  -30.8,  -165.7,  1338.0,  0.312,  0.285,  -0.032, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.91, 0.60, 0.00, 0.00, 0.77, 0.65, 0.79, 0.11, 0.19, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
105,  0,  4.338,  0.98,  1,  -32.8,  -164.7,  1337.8,  0.334,  0.290,  -0.039, 0.00, 0.00, 0.00, 0.08, 0.01, 0.00, 0.00, 1.03, 0.66, 0.00, 0.00, 0.48, 0.52, 0.66, 0.29, 0.30, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
106,  0,  4.379,  0.98,  1,  -35.4,  -163.6,  1335.3,  0.330,  0.311,  -0.041, 0.00, 0.00, 0.00, 0.02, 0.06, 0.00, 0.00, 1.14, 0.68, 0.00, 0.00, 0.30, 0.51, 0.56, 0.51, 0.46, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
107,  0,  4.421,  0.98,  1,  -37.7,  -162.6,  1332.6,  0.324,  0.315,  -0.040, 0.00, 0.00, 0.00, 0.02, 0.15, 0.00, 0.00, 1.27, 0.70, 0.00, 0.00, 0.40, 0.54, 0.54, 0.65, 0.61, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
108,  0,  4.463,  0.98,  1,  -39.6,  -162.4,  1329.3,  0.320,  0.320,  -0.036, 0.00, 0.00, 0.00, 0.01, 0.17, 0.00, 0.04, 1.51, 0.67, 0.00, 0.00, 0.41, 0.47, 0.44, 0.89, 0.82, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
109,  0,  4.505,  0.98,  1,  -42.3,  -160.8,  1320.4,  0.306,  0.333,  -0.031, 0.00, 0.00, 0.00, 0.01, 0.17, 0.00, 0.09, 1.77, 0.70, 0.00, 0.00, 0.42, 0.42, 0.40, 1.05, 0.99, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
110,  0,  4.546,  0.98,  1,  -45.1,  -161.7,  1321.3,  0.292,  0.335,  -0.025, 0.00, 0.00, 0.00, 0.05, 0.11, 0.00, 0.15, 1.91, 0.68, 0.00, 0.00, 0.42, 0.38, 0.31, 1.21, 1.02, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
111,  0,  4.588,  0.98,  1,  -47.4,  -162.2,  1321.3,  0.289,  0.336,  -0.027, 0.00, 0.00, 0.00, 0.04, 0.17, 0.00, 0.12, 1.82, 0.73, 0.00, 0.00, 0.43, 0.27, 0.37, 1.14, 0.94, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
112,  0,  4.630,  0.98,  1,  -49.8,  -163.8,  1326.4,  0.297,  0.331,  -0.025, 0.00, 0.00, 0.00, 0.04, 0.20, 0.00, 0.12, 1.69, 0.70, 0.00, 0.00, 0.37, 0.13, 0.43, 1.09, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
113,  0,  4.671,  0.98,  1,  -52.6,  -165.7,  1333.3,  0.283,  0.327,  -0.020, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.10, 1.59, 0.72, 0.00, 0.00, 0.35, 0.00, 0.39, 1.03, 0.90, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
114,  0,  4.713,  0.93,  1,  -55.6,  -167.6,  1341.6,  0.278,  0.336,  -0.016, 0.00, 0.00, 0.00, 0.09, 0.07, 0.00, 0.09, 1.44, 0.72, 0.00, 0.00, 0.38, 0.00, 0.26, 1.00, 0.70, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
115,  0,  4.755,  0.88,  1,  -58.6,  -169.4,  1354.3,  0.265,  0.337,  -0.010, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.05, 1.35, 0.79, 0.00, 0.00, 0.38, 0.00, 0.07, 0.99, 0.48, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
116,  0,  4.796,  0.88,  1,  -61.0,  -169.7,  1351.3,  0.269,  0.334,  -0.000, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.01, 1.29, 0.82, 0.00, 0.00, 0.40, 0.00, 0.00, 0.97, 0.24, 1.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
117,  0,  4.838,  0.88,  1,  -63.2,  -169.9,  1348.9,  0.268,  0.328,  0.009, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 0.01, 1.31, 0.80, 0.00, 0.00, 0.38, 0.06, 0.00, 1.00, 0.16, 2.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
118,  0,  4.880,  0.88,  1,  -65.6,  -169.6,  1347.5,  0.271,  0.310,  0.015, 0.00, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 1.39, 0.81, 0.00, 0.00, 0.33, 0.19, 0.00, 1.13, 0.23, 1.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
119,  0,  4.922,  0.98,  1,  -67.5,  -168.9,  1345.5,  0.268,  0.280,  0.027, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 1.36, 0.75, 0.00, 0.00, 0.15, 0.43, 0.00, 1.23, 0.60, 1.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
